ledger_id,lane,module,granularity,unit_id,candidate_id,range_id,function_index,entry_address,parent_start,parent_end,size,source_kind,source_shape,promotion_key,proof_stage,proof_status,input_matching_claim,import_status,import_source_path,import_header_path,source_path,header_path,compiler_pipeline,compiler_variant,object_path,compiled_section_path,original_path,container_output,compiled_sha1,original_sha1,object_match,relocation_pass,splice_pass,container_pass,matching_claim,reference_source_path,reference_source_line,reference_source_end_line
ECPR01110,auto_leaf_pattern_recovery,m653DLL.rel,function,AUTOLP01111,ALP_stw_r4_imm_r3_blr_m653dll_rel_106_80004360,,106,0x80004360,,,8,pointer_store,pointer_store,function:m653dll.rel:rel:106:0x80004360,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_m653dll_rel_106_80004360.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_m653dll_rel_106_80004360.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m653dll_rel/ALP_stw_r4_imm_r3_blr_m653dll_rel_106_80004360.bin,5a9c9f3d03c9bcde52a6e73baa3eaac64c1d72e9,5a9c9f3d03c9bcde52a6e73baa3eaac64c1d72e9,yes,yes,yes,yes,byte_identical_c,,,
ECPR01111,auto_leaf_pattern_recovery,m653DLL.rel,function,AUTOLP01112,ALP_stw_r4_imm_r3_blr_m653dll_rel_913_8001eae4,,913,0x8001EAE4,,,8,pointer_store,pointer_store,function:m653dll.rel:rel:913:0x8001eae4,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_m653dll_rel_913_8001eae4.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_m653dll_rel_913_8001eae4.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m653dll_rel/ALP_stw_r4_imm_r3_blr_m653dll_rel_913_8001eae4.bin,683191d0fe1ed1a17e8efacc22cc573329edb41d,683191d0fe1ed1a17e8efacc22cc573329edb41d,yes,yes,yes,yes,byte_identical_c,,,
ECPR01112,auto_leaf_pattern_recovery,m654DLL.rel,function,AUTOLP01113,ALP_stw_r4_imm_r3_blr_m654dll_rel_255_800076cc,,255,0x800076CC,,,8,pointer_store,pointer_store,function:m654dll.rel:rel:255:0x800076cc,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_m654dll_rel_255_800076cc.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_m654dll_rel_255_800076cc.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m654dll_rel/ALP_stw_r4_imm_r3_blr_m654dll_rel_255_800076cc.bin,683191d0fe1ed1a17e8efacc22cc573329edb41d,683191d0fe1ed1a17e8efacc22cc573329edb41d,yes,yes,yes,yes,byte_identical_c,,,
ECPR01113,auto_leaf_pattern_recovery,m654DLL.rel,function,AUTOLP01114,ALP_stw_r4_imm_r3_blr_m654dll_rel_959_8001c5c4,,959,0x8001C5C4,,,8,pointer_store,pointer_store,function:m654dll.rel:rel:959:0x8001c5c4,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_m654dll_rel_959_8001c5c4.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_m654dll_rel_959_8001c5c4.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m654dll_rel/ALP_stw_r4_imm_r3_blr_m654dll_rel_959_8001c5c4.bin,683191d0fe1ed1a17e8efacc22cc573329edb41d,683191d0fe1ed1a17e8efacc22cc573329edb41d,yes,yes,yes,yes,byte_identical_c,,,
ECPR01114,auto_leaf_pattern_recovery,m655DLL.rel,function,AUTOLP01115,ALP_stw_r4_imm_r3_blr_m655dll_rel_1146_80022184,,1146,0x80022184,,,8,pointer_store,pointer_store,function:m655dll.rel:rel:1146:0x80022184,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_m655dll_rel_1146_80022184.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_m655dll_rel_1146_80022184.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m655dll_rel/ALP_stw_r4_imm_r3_blr_m655dll_rel_1146_80022184.bin,683191d0fe1ed1a17e8efacc22cc573329edb41d,683191d0fe1ed1a17e8efacc22cc573329edb41d,yes,yes,yes,yes,byte_identical_c,,,
ECPR01115,auto_leaf_pattern_recovery,m656DLL.rel,function,AUTOLP01116,ALP_stw_r4_imm_r3_blr_m656dll_rel_25_800002f0,,25,0x800002F0,,,8,pointer_store,pointer_store,function:m656dll.rel:rel:25:0x800002f0,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_m656dll_rel_25_800002f0.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_m656dll_rel_25_800002f0.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m656dll_rel/ALP_stw_r4_imm_r3_blr_m656dll_rel_25_800002f0.bin,74029017ceab037b6af4c5a30f318a9581777e6c,74029017ceab037b6af4c5a30f318a9581777e6c,yes,yes,yes,yes,byte_identical_c,,,
ECPR01116,auto_leaf_pattern_recovery,m658dll.rel,function,AUTOLP01117,ALP_stw_r4_imm_r3_blr_m658dll_rel_8_80000224,,8,0x80000224,,,8,pointer_store,pointer_store,function:m658dll.rel:rel:8:0x80000224,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_m658dll_rel_8_80000224.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_m658dll_rel_8_80000224.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m658dll_rel/ALP_stw_r4_imm_r3_blr_m658dll_rel_8_80000224.bin,74029017ceab037b6af4c5a30f318a9581777e6c,74029017ceab037b6af4c5a30f318a9581777e6c,yes,yes,yes,yes,byte_identical_c,,,
ECPR01117,auto_leaf_pattern_recovery,m667dll.rel,function,AUTOLP01118,ALP_stw_r4_imm_r3_blr_m667dll_rel_8_80000224,,8,0x80000224,,,8,pointer_store,pointer_store,function:m667dll.rel:rel:8:0x80000224,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_m667dll_rel_8_80000224.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_m667dll_rel_8_80000224.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m667dll_rel/ALP_stw_r4_imm_r3_blr_m667dll_rel_8_80000224.bin,74029017ceab037b6af4c5a30f318a9581777e6c,74029017ceab037b6af4c5a30f318a9581777e6c,yes,yes,yes,yes,byte_identical_c,,,
ECPR01118,auto_leaf_pattern_recovery,m668DLL.rel,function,AUTOLP01119,ALP_stw_r4_imm_r3_blr_m668dll_rel_25_800002fc,,25,0x800002FC,,,8,pointer_store,pointer_store,function:m668dll.rel:rel:25:0x800002fc,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_m668dll_rel_25_800002fc.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_m668dll_rel_25_800002fc.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m668dll_rel/ALP_stw_r4_imm_r3_blr_m668dll_rel_25_800002fc.bin,74029017ceab037b6af4c5a30f318a9581777e6c,74029017ceab037b6af4c5a30f318a9581777e6c,yes,yes,yes,yes,byte_identical_c,,,
ECPR01119,auto_leaf_pattern_recovery,m669DLL.rel,function,AUTOLP01120,ALP_stw_r4_imm_r3_blr_m669dll_rel_28_8000032c,,28,0x8000032C,,,8,pointer_store,pointer_store,function:m669dll.rel:rel:28:0x8000032c,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_m669dll_rel_28_8000032c.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_m669dll_rel_28_8000032c.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m669dll_rel/ALP_stw_r4_imm_r3_blr_m669dll_rel_28_8000032c.bin,74029017ceab037b6af4c5a30f318a9581777e6c,74029017ceab037b6af4c5a30f318a9581777e6c,yes,yes,yes,yes,byte_identical_c,,,
ECPR01120,auto_leaf_pattern_recovery,m677DLL.rel,function,AUTOLP01121,ALP_stw_r4_imm_r3_blr_m677dll_rel_371_8000cd34,,371,0x8000CD34,,,8,pointer_store,pointer_store,function:m677dll.rel:rel:371:0x8000cd34,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_m677dll_rel_371_8000cd34.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_m677dll_rel_371_8000cd34.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m677dll_rel/ALP_stw_r4_imm_r3_blr_m677dll_rel_371_8000cd34.bin,683191d0fe1ed1a17e8efacc22cc573329edb41d,683191d0fe1ed1a17e8efacc22cc573329edb41d,yes,yes,yes,yes,byte_identical_c,,,
ECPR01121,auto_leaf_pattern_recovery,m677DLL.rel,function,AUTOLP01122,ALP_stw_r4_imm_r3_blr_m677dll_rel_1716_80036800,,1716,0x80036800,,,8,pointer_store,pointer_store,function:m677dll.rel:rel:1716:0x80036800,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_m677dll_rel_1716_80036800.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_m677dll_rel_1716_80036800.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m677dll_rel/ALP_stw_r4_imm_r3_blr_m677dll_rel_1716_80036800.bin,683191d0fe1ed1a17e8efacc22cc573329edb41d,683191d0fe1ed1a17e8efacc22cc573329edb41d,yes,yes,yes,yes,byte_identical_c,,,
ECPR01122,auto_leaf_pattern_recovery,m681DLL.rel,function,AUTOLP01123,ALP_stw_r4_imm_r3_blr_m681dll_rel_1003_8001be08,,1003,0x8001BE08,,,8,pointer_store,pointer_store,function:m681dll.rel:rel:1003:0x8001be08,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_m681dll_rel_1003_8001be08.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_m681dll_rel_1003_8001be08.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m681dll_rel/ALP_stw_r4_imm_r3_blr_m681dll_rel_1003_8001be08.bin,683191d0fe1ed1a17e8efacc22cc573329edb41d,683191d0fe1ed1a17e8efacc22cc573329edb41d,yes,yes,yes,yes,byte_identical_c,,,
ECPR01123,auto_leaf_pattern_recovery,main.dol,function,AUTOLP01088,ALP_stw_r4_imm_r3_blr_main_dol_141_8000e34c,,141,0x8000E34C,,,8,pointer_store,pointer_store,function:main.dol:main_dol:141:0x8000e34c,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_blr_main_dol_141_8000e34c.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_blr_main_dol_141_8000e34c.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/main_dol/ALP_stw_r4_imm_r3_blr_main_dol_141_8000e34c.bin,29627257fa5780f7ff900b1cb1fa94da72bae9bd,29627257fa5780f7ff900b1cb1fa94da72bae9bd,yes,yes,yes,yes,byte_identical_c,,,
ECPR01124,auto_leaf_pattern_recovery,main.dol,function,AUTOLP01124,ALP_stw_r4_imm_r3_li_r3_0_blr_main_dol_3019_801042b4,,3019,0x801042B4,,,12,word_store_return,word_store_return,function:main.dol:main_dol:3019:0x801042b4,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_word_store_return,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_li_r3_0_blr_main_dol_3019_801042b4.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_li_r3_0_blr_main_dol_3019_801042b4.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/main_dol/ALP_stw_r4_imm_r3_li_r3_0_blr_main_dol_3019_801042b4.bin,5134c4c5d86aa12600bf7a8b804bc6b82cb1afbd,5134c4c5d86aa12600bf7a8b804bc6b82cb1afbd,yes,yes,yes,yes,byte_identical_c,,,
ECPR01125,auto_leaf_pattern_recovery,m620Dll.rel,function,AUTOLP01125,ALP_stw_r4_imm_r3_stfs_f1_imm_r3_blr_m620dll_rel_215_80005dc4,,215,0x80005DC4,,,12,mixed_word_float_store,mixed_word_float_store,function:m620dll.rel:rel:215:0x80005dc4,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_stw_stfs_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_stfs_f1_imm_r3_blr_m620dll_rel_215_80005dc4.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_stfs_f1_imm_r3_blr_m620dll_rel_215_80005dc4.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m620dll_rel/ALP_stw_r4_imm_r3_stfs_f1_imm_r3_blr_m620dll_rel_215_80005dc4.bin,1eb8c07f5fffd79f73c946226967f5c9f9dfd70b,1eb8c07f5fffd79f73c946226967f5c9f9dfd70b,yes,yes,yes,yes,byte_identical_c,,,
ECPR01126,auto_leaf_pattern_recovery,m626Dll.rel,function,AUTOLP01126,ALP_stw_r4_imm_r3_stfs_f1_imm_r3_blr_m626dll_rel_228_80006220,,228,0x80006220,,,12,mixed_word_float_store,mixed_word_float_store,function:m626dll.rel:rel:228:0x80006220,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_stw_stfs_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_stfs_f1_imm_r3_blr_m626dll_rel_228_80006220.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_stfs_f1_imm_r3_blr_m626dll_rel_228_80006220.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m626dll_rel/ALP_stw_r4_imm_r3_stfs_f1_imm_r3_blr_m626dll_rel_228_80006220.bin,f5b370b9c3f9743271159f165a88c6d8172bafc0,f5b370b9c3f9743271159f165a88c6d8172bafc0,yes,yes,yes,yes,byte_identical_c,,,
ECPR01127,auto_leaf_pattern_recovery,m649Dll.rel,function,AUTOLP01127,ALP_stw_r4_imm_r3_stfs_f1_imm_r3_blr_m649dll_rel_227_800060d8,,227,0x800060D8,,,12,mixed_word_float_store,mixed_word_float_store,function:m649dll.rel:rel:227:0x800060d8,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_stw_stfs_store,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_stw_r4_imm_r3_stfs_f1_imm_r3_blr_m649dll_rel_227_800060d8.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_stw_r4_imm_r3_stfs_f1_imm_r3_blr_m649dll_rel_227_800060d8.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m649dll_rel/ALP_stw_r4_imm_r3_stfs_f1_imm_r3_blr_m649dll_rel_227_800060d8.bin,9eb948aba2b67268a9df3f4e97f5d5928233a081,9eb948aba2b67268a9df3f4e97f5d5928233a081,yes,yes,yes,yes,byte_identical_c,,,
